product,first_addr,second_addr,third_addr,first_areaid,second_areaid,third_areaid,fenci,area_label,prod_label
酥皮蟹盒,广东,汕头,潮阳区,44,4405,440513,酥皮 蟹 盒,酥皮,酥皮蟹盒
酸梅乌鱼,广东,汕头,潮阳区,44,4405,440513,酸梅 乌鱼,酸梅,酸梅乌鱼
酸甜玉米鱼,广东,汕头,潮阳区,44,4405,440513,酸甜 玉米 鱼,酸甜,玉米鱼
酸菜沙鱼鼎,广东,汕头,潮阳区,44,4405,440513,酸菜 沙鱼 鼎,酸菜,沙鱼鼎
酸菜白鳝,广东,汕头,潮阳区,44,4405,440513,酸菜 白鳝,酸菜,酸菜白鳝
金玉三棱橄榄,广东,汕头,潮阳区,44,4405,440513,金玉 三棱 橄榄,金玉,三棱橄榄
鲍翅木瓜船,广东,汕头,潮阳区,44,4405,440513,鲍翅 木瓜 船,鲍翅,木瓜船
鲎馃,广东,汕头,潮阳区,44,4405,440513,鲎 馃,,鲎馃
鸳鸯膏蟹,广东,汕头,潮阳区,44,4405,440513,鸳鸯 膏蟹,鸳鸯,鸳鸯膏蟹
东里猪脚饭,广东,汕头,澄海区,44,4405,440515,东里 猪脚 饭,东里,猪脚饭
乌丁白菜脯,广东,汕头,澄海区,44,4405,440515,乌丁 白菜 脯,乌丁,白菜脯
五果汤,广东,汕头,澄海区,44,4405,440515,五果 汤,,五果汤
光华朥糕,广东,汕头,澄海区,44,4405,440515,光华 朥 糕,光华,光华朥糕
公固鹅肉,广东,汕头,澄海区,44,4405,440515,公固 鹅肉,公固,公固鹅肉
卤鹅,广东,汕头,澄海区,44,4405,440515,卤鹅,,卤鹅
双烹粽球,广东,汕头,澄海区,44,4405,440515,双 烹 粽球,,双烹粽球
梅汁鳗鱼,广东,汕头,澄海区,44,4405,440515,梅汁 鳗鱼,梅汁,梅汁鳗鱼
樟林鼠曲粿,广东,汕头,澄海区,44,4405,440515,樟林鼠 曲 粿,樟林鼠,曲粿
橄榄菜,广东,汕头,澄海区,44,4405,440515,橄榄菜,,橄榄菜
猪头粽,广东,汕头,澄海区,44,4405,440515,猪头粽,,猪头粽
甜丸卵,广东,汕头,澄海区,44,4405,440515,甜丸 卵,,甜丸卵
碧沙杨梅,广东,汕头,澄海区,44,4405,440515,碧沙 杨梅,碧沙,碧沙杨梅
米糍,广东,汕头,澄海区,44,4405,440515,米 糍,,米糍
精制芋泥,广东,汕头,澄海区,44,4405,440515,精制 芋泥,精制,精制芋泥
粿汁,广东,汕头,澄海区,44,4405,440515,粿 汁,,粿汁
苏南豆(麻)薄,广东,汕头,澄海区,44,4405,440515,苏南 豆 ( 麻 ) 薄,苏南,豆(麻)薄
草粿,广东,汕头,澄海区,44,4405,440515,草 粿,,草粿
薄壳米,广东,汕头,澄海区,44,4405,440515,薄壳 米,,薄壳米
豆糕粿,广东,汕头,澄海区,44,4405,440515,豆糕 粿,,豆糕粿
酸咸菜,广东,汕头,澄海区,44,4405,440515,酸 咸菜,,酸咸菜
隆都米糍,广东,汕头,澄海区,44,4405,440515,隆 都 米 糍,,隆都米糍
鷓糕,广东,汕头,澄海区,44,4405,440515,鷓糕,,鷓糕
东湖西瓜,广东,汕头,濠江区,44,4405,440512,东湖 西瓜,东湖,东湖西瓜
新兴街炒糕粿,广东,汕头,濠江区,44,4405,440512,新兴 街 炒 糕 粿,新兴,街炒糕粿
橄榄糁,广东,汕头,濠江区,44,4405,440512,橄榄 糁,,橄榄糁
潮汕蚝烙,广东,汕头,濠江区,44,4405,440512,潮汕 蚝 烙,潮汕,潮汕蚝烙
炒糕稞,广东,汕头,濠江区,44,4405,440512,炒 糕稞,,炒糕稞
炸网油鱼,广东,汕头,濠江区,44,4405,440512,炸网 油鱼,炸网,炸网油鱼
炸金钗蟹,广东,汕头,濠江区,44,4405,440512,炸 金钗 蟹,,炸金钗蟹
福合埕牛肉丸,广东,汕头,濠江区,44,4405,440512,福合 埕 牛肉丸,福合,埕牛肉丸
粽球,广东,汕头,濠江区,44,4405,440512,粽球,,粽球
红炆海参,广东,汕头,濠江区,44,4405,440512,红 炆 海参,,红炆海参
红焖松鱼头,广东,汕头,濠江区,44,4405,440512,红焖 松 鱼头,红焖,松鱼头
菜脯,广东,汕头,濠江区,44,4405,440512,菜脯,,菜脯
薄壳,广东,汕头,濠江区,44,4405,440512,薄壳,,薄壳
西天巷蚝烙,广东,汕头,濠江区,44,4405,440512,西天 巷 蚝 烙,西天,巷蚝烙
赤砂蚶,广东,汕头,濠江区,44,4405,440512,赤砂 蚶,,赤砂蚶
达埠鱼丸,广东,汕头,濠江区,44,4405,440512,达埠 鱼丸,达埠,达埠鱼丸
酥炸虾饼,广东,汕头,濠江区,44,4405,440512,酥 炸 虾饼,,酥炸虾饼
鸭母捻,广东,汕头,濠江区,44,4405,440512,鸭母 捻,,鸭母捻
上汤虾丸,广东,汕头,金平区,44,4405,440511,上 汤 虾丸,,上汤虾丸
乌鱼,广东,汕头,金平区,44,4405,440511,乌鱼,,乌鱼
书册糕,广东,汕头,金平区,44,4405,440511,书册 糕,,书册糕
卤狮头鹅,广东,汕头,金平区,44,4405,440511,卤 狮头鹅,,卤狮头鹅
广场豆花,广东,汕头,金平区,44,4405,440511,广场 豆花,广场,广场豆花
汕头牛肉丸,广东,汕头,金平区,44,4405,440511,汕头 牛肉丸,汕头,牛肉丸
清干贝丸,广东,汕头,金平区,44,4405,440511,清 干贝 丸,,清干贝丸
潮州沙茶酱,广东,汕头,金平区,44,4405,440511,潮州 沙茶 酱,潮州,沙茶酱
潮汕大鱼丸,广东,汕头,金平区,44,4405,440511,潮汕 大 鱼丸,潮汕,大鱼丸
潮汕粽子,广东,汕头,金平区,44,4405,440511,潮汕 粽子,潮汕,潮汕粽子
潮汕鱼露,广东,汕头,金平区,44,4405,440511,潮汕 鱼露,潮汕,潮汕鱼露
狮头鹅,广东,汕头,金平区,44,4405,440511,狮头鹅,,狮头鹅
白玉干贝,广东,汕头,金平区,44,4405,440511,白玉 干贝,白玉,白玉干贝
糯米酥鸡,广东,汕头,金平区,44,4405,440511,糯米 酥 鸡,糯米,糯米酥鸡
红桃粿,广东,汕头,金平区,44,4405,440511,红桃 粿,,红桃粿
老妈宫粽球,广东,汕头,金平区,44,4405,440511,老妈 宫 粽球,老妈,宫粽球
薄壳米尖米丸,广东,汕头,金平区,44,4405,440511,薄壳 米 尖米 丸,薄壳,米尖米丸
虾米笋粿,广东,汕头,金平区,44,4405,440511,虾米 笋 粿,虾米,虾米笋粿
香芋鱼头炉,广东,汕头,金平区,44,4405,440511,香芋 鱼头 炉,香芋,鱼头炉
龙盛罗非鱼,广东,汕头,金平区,44,4405,440511,龙盛 罗非鱼,龙盛,罗非鱼
上汤焗鲍,广东,汕头,龙湖区,44,4405,440507,上 汤 焗 鲍,,上汤焗鲍
上汤龙虾面,广东,汕头,龙湖区,44,4405,440507,上 汤 龙虾 面,,上汤龙虾面
东南鹌鹑,广东,汕头,龙湖区,44,4405,440507,东南 鹌鹑,东南,东南鹌鹑
五香溪家禽,广东,汕头,龙湖区,44,4405,440507,五 香溪 家禽,,五香溪家禽
南社食品,广东,汕头,龙湖区,44,4405,440507,南社 食品,南社,南社食品
无米粿,广东,汕头,龙湖区,44,4405,440507,无 米 粿,,无米粿
油泡鱼册,广东,汕头,龙湖区,44,4405,440507,油泡 鱼册,油泡,油泡鱼册
油泡鳝鱼,广东,汕头,龙湖区,44,4405,440507,油泡 鳝鱼,油泡,油泡鳝鱼
生炊龙虾,广东,汕头,龙湖区,44,4405,440507,生炊 龙虾,生炊,生炊龙虾
生炒墨鱼,广东,汕头,龙湖区,44,4405,440507,生 炒 墨鱼,,生炒墨鱼
生炒虾松,广东,汕头,龙湖区,44,4405,440507,生 炒 虾 松,,生炒虾松
生炒鱼片,广东,汕头,龙湖区,44,4405,440507,生 炒 鱼片,,生炒鱼片
生炒鱼面,广东,汕头,龙湖区,44,4405,440507,生 炒 鱼面,,生炒鱼面
粿仔脯,广东,汕头,龙湖区,44,4405,440507,粿 仔 脯,,粿仔脯
芝麻鱼鳔,广东,汕头,龙湖区,44,4405,440507,芝麻 鱼鳔,芝麻,芝麻鱼鳔
蔡社糖果,广东,汕头,龙湖区,44,4405,440507,蔡社 糖果,蔡社,蔡社糖果
豆酱焗鸡,广东,汕头,龙湖区,44,4405,440507,豆酱 焗 鸡,豆酱,豆酱焗鸡
酿金钱鳔,广东,汕头,龙湖区,44,4405,440507,酿 金钱 鳔,,酿金钱鳔
千层糕,广东,汕尾,城区,44,4415,441502,千层糕,,千层糕
姜薯,广东,汕尾,城区,44,4415,441502,姜薯,,姜薯
工艺美术品,广东,汕尾,城区,44,4415,441502,工艺美术品,,工艺美术品
护国莱,广东,汕尾,城区,44,4415,441502,护国 莱,,护国莱
柿饼及青梅,广东,汕尾,城区,44,4415,441502,柿饼 及 青梅,柿饼,及青梅
汕尾海马,广东,汕尾,城区,44,4415,441502,汕尾 海马,汕尾,汕尾海马
汕尾玻璃鱿鱼,广东,汕尾,城区,44,4415,441502,汕尾 玻璃 鱿鱼,汕尾,玻璃鱿鱼
汕尾虾蛄,广东,汕尾,城区,44,4415,441502,汕尾 虾蛄,汕尾,汕尾虾蛄
潮汕赤蟹,广东,汕尾,城区,44,4415,441502,潮汕 赤蟹,潮汕,潮汕赤蟹
生啫菜,广东,汕尾,城区,44,4415,441502,生 啫 菜,,生啫菜
生地水蟹汤,广东,汕尾,城区,44,4415,441502,生地 水蟹 汤,生地,水蟹汤
砂锅螃蟹,广东,汕尾,城区,44,4415,441502,砂锅 螃蟹,砂锅,砂锅螃蟹
绉纱甜肉,广东,汕尾,城区,44,4415,441502,绉纱 甜肉,绉纱,绉纱甜肉
菜稞,广东,汕尾,城区,44,4415,441502,菜稞,,菜稞
蚝油,广东,汕尾,城区,44,4415,441502,蚝油,,蚝油
金钩虾米,广东,汕尾,城区,44,4415,441502,金钩 虾米,金钩,金钩虾米
鸟梨,广东,汕尾,城区,44,4415,441502,鸟梨,,鸟梨
公平牛肉脯,广东,汕尾,海丰县,44,4415,441521,公平 牛肉脯,公平,牛肉脯
印真茶,广东,汕尾,海丰县,44,4415,441521,印真 茶,,印真茶
咸菜尾煮凤虾,广东,汕尾,海丰县,44,4415,441521,咸菜 尾 煮 凤虾,咸菜,尾煮凤虾
咸菜扣肉煲,广东,汕尾,海丰县,44,4415,441521,咸菜 扣肉 煲,咸菜,扣肉煲
坑口芋头,广东,汕尾,海丰县,44,4415,441521,坑口 芋头,坑口,坑口芋头
家乡大三鲜,广东,汕尾,海丰县,44,4415,441521,家乡 大 三鲜,家乡,大三鲜
敌仔姜醋汤,广东,汕尾,海丰县,44,4415,441521,敌仔 姜醋 汤,敌仔,姜醋汤
明热草鸡,广东,汕尾,海丰县,44,4415,441521,明热 草鸡,明热,明热草鸡
梅陇莲藕,广东,汕尾,海丰县,44,4415,441521,梅陇 莲藕,梅陇,梅陇莲藕
海丰慈菇,广东,汕尾,海丰县,44,4415,441521,海丰 慈菇,海丰,海丰慈菇
芹菜炒鳗杂,广东,汕尾,海丰县,44,4415,441521,芹菜 炒 鳗杂,芹菜,炒鳗杂
虾生,广东,汕尾,海丰县,44,4415,441521,虾生,,虾生
血蚌,广东,汕尾,海丰县,44,4415,441521,血 蚌,,血蚌
韭菜馃,广东,汕尾,海丰县,44,4415,441521,韭菜 馃,,韭菜馃
高螺牡蛎,广东,汕尾,海丰县,44,4415,441521,高螺 牡蛎,高螺,高螺牡蛎
鹅埠菠萝,广东,汕尾,海丰县,44,4415,441521,鹅埠 菠萝,鹅埠,鹅埠菠萝
乌石芝麻,广东,汕尾,陆丰市,44,4415,441581,乌石 芝麻,乌石,乌石芝麻
华侨油柑,广东,汕尾,陆丰市,44,4415,441581,华侨 油柑,华侨,华侨油柑
华侨红杨桃,广东,汕尾,陆丰市,44,4415,441581,华侨 红 杨桃,华侨,红杨桃
塭港沙虾,广东,汕尾,陆丰市,44,4415,441581,塭 港 沙虾,,塭港沙虾
桥冲甘蔗,广东,汕尾,陆丰市,44,4415,441581,桥冲 甘蔗,桥冲,桥冲甘蔗
桥江水蟹,广东,汕尾,陆丰市,44,4415,441581,桥 江水 蟹,,桥江水蟹
油焗麻鱼,广东,汕尾,陆丰市,44,4415,441581,油 焗 麻鱼,,油焗麻鱼
狮生甘薯,广东,汕尾,陆丰市,44,4415,441581,狮生 甘薯,狮生,狮生甘薯
甲子鱼丸,广东,汕尾,陆丰市,44,4415,441581,甲子 鱼丸,甲子,甲子鱼丸
白沙乌鱼,广东,汕尾,陆丰市,44,4415,441581,白沙 乌鱼,白沙,白沙乌鱼
赤蟹,广东,汕尾,陆丰市,44,4415,441581,赤蟹,,赤蟹
金厢鱿鱼,广东,汕尾,陆丰市,44,4415,441581,金厢 鱿鱼,金厢,金厢鱿鱼
陆丰东溪虾,广东,汕尾,陆丰市,44,4415,441581,陆丰 东溪 虾,陆丰,东溪虾
陆丰大黄鱼,广东,汕尾,陆丰市,44,4415,441581,陆丰 大黄鱼,陆丰,大黄鱼
陆丰尼龙花生,广东,汕尾,陆丰市,44,4415,441581,陆丰 尼龙 花生,陆丰,尼龙花生
陆丰玻璃鱿鱼,广东,汕尾,陆丰市,44,4415,441581,陆丰 玻璃 鱿鱼,陆丰,玻璃鱿鱼
陆丰虾姑,广东,汕尾,陆丰市,44,4415,441581,陆丰 虾姑,陆丰,陆丰虾姑
陆丰香芋,广东,汕尾,陆丰市,44,4415,441581,陆丰 香芋,陆丰,陆丰香芋
雷山荔枝,广东,汕尾,陆丰市,44,4415,441581,雷山 荔枝,雷山,雷山荔枝
上护菠萝,广东,汕尾,陆河县,44,4415,441523,上护 菠萝,上护,上护菠萝
东海香芋,广东,汕尾,陆河县,44,4415,441523,东海 香芋,东海,东海香芋
坑螺,广东,汕尾,陆河县,44,4415,441523,坑螺,,坑螺
柏树草席,广东,汕尾,陆河县,44,4415,441523,柏树 草席,柏树,柏树草席
水唇柿饼,广东,汕尾,陆河县,44,4415,441523,水唇 柿饼,水唇,水唇柿饼
汕尾咸茶,广东,汕尾,陆河县,44,4415,441523,汕尾 咸茶,汕尾,汕尾咸茶
油柑,广东,汕尾,陆河县,44,4415,441523,油柑,,油柑
米花糕,广东,汕尾,陆河县,44,4415,441523,米 花糕,,米花糕
菠萝,广东,汕尾,陆河县,44,4415,441523,菠萝,,菠萝
葱姜炒蟹,广东,汕尾,陆河县,44,4415,441523,葱姜 炒蟹,葱姜,葱姜炒蟹
螺溪苗竹,广东,汕尾,陆河县,44,4415,441523,螺溪苗 竹,,螺溪苗竹
陆河擂茶,广东,汕尾,陆河县,44,4415,441523,陆河 擂茶,陆河,陆河擂茶
鸟梨,广东,汕尾,陆河县,44,4415,441523,鸟梨,,鸟梨
三桁瓦菜刀,广东,江门,归口江门,44,4407,440799,三 桁瓦 菜刀,,三桁瓦菜刀
冲蒌乌豆,广东,江门,归口江门,44,4407,440799,冲 蒌 乌豆,,冲蒌乌豆
冲蒌冬瓜,广东,江门,归口江门,44,4407,440799,冲 蒌 冬瓜,,冲蒌冬瓜
冲蒌白岗凉粉草,广东,江门,归口江门,44,4407,440799,冲 蒌 白岗 凉粉 草,,冲蒌白岗凉粉草
台山芦荟汁,广东,江门,归口江门,44,4407,440799,台山 芦荟汁,台山,芦荟汁
台山虾羔,广东,江门,归口江门,44,4407,440799,台山 虾羔,台山,台山虾羔
山坑鱼仔,广东,江门,归口江门,44,4407,440799,山坑 鱼仔,山坑,山坑鱼仔
开平腐乳,广东,江门,归口江门,44,4407,440799,开平 腐乳,开平,开平腐乳
恩州奇石,广东,江门,归口江门,44,4407,440799,恩州 奇石,恩州,恩州奇石
恩平濑粉,广东,江门,归口江门,44,4407,440799,恩平 濑粉,恩平,恩平濑粉
斗山茭笋,广东,江门,归口江门,44,4407,440799,斗山 茭笋,斗山,斗山茭笋
柿饼蒂苦,广东,江门,归口江门,44,4407,440799,柿饼 蒂苦,柿饼,柿饼蒂苦
水口白菜,广东,江门,归口江门,44,4407,440799,水口 白菜,水口,水口白菜
水口腐乳,广东,江门,归口江门,44,4407,440799,水口 腐乳,水口,水口腐乳
水步（四九）香薯,广东,江门,归口江门,44,4407,440799,水步 （ 四九 ） 香薯,水步,（四九）香薯
江门白菜,广东,江门,归口江门,44,4407,440799,江门 白菜,江门,江门白菜
江门粉葛,广东,江门,归口江门,44,4407,440799,江门 粉葛,江门,江门粉葛
江门荔枝,广东,江门,归口江门,44,4407,440799,江门 荔枝,江门,江门荔枝
江门鸭肝肠,广东,江门,归口江门,44,4407,440799,江门 鸭 肝肠,江门,鸭肝肠
海宴连藕,广东,江门,归口江门,44,4407,440799,海宴 连 藕,海宴,海宴连藕
潭碧冬瓜,广东,江门,归口江门,44,4407,440799,潭 碧 冬瓜,,潭碧冬瓜
炒山坑螺,广东,江门,归口江门,44,4407,440799,炒 山坑 螺,,炒山坑螺
珍香大米,广东,江门,归口江门,44,4407,440799,珍香 大米,珍香,珍香大米
白沙大白菜,广东,江门,归口江门,44,4407,440799,白沙 大白菜,白沙,大白菜
石冲粉葛,广东,江门,归口江门,44,4407,440799,石冲 粉葛,石冲,石冲粉葛
联竹果蔗,广东,江门,归口江门,44,4407,440799,联竹 果蔗,联竹,联竹果蔗
良溪柑普茶,广东,江门,归口江门,44,4407,440799,良溪 柑普茶,良溪,柑普茶
荷塘头菜,广东,江门,归口江门,44,4407,440799,荷塘 头菜,荷塘,荷塘头菜
金山火蒜,广东,江门,归口江门,44,4407,440799,金山 火蒜,金山,金山火蒜
金鸡番葛,广东,江门,归口江门,44,4407,440799,金鸡 番 葛,金鸡,金鸡番葛
镇濠泥鸡,广东,江门,归口江门,44,4407,440799,镇濠 泥 鸡,镇濠,镇濠泥鸡
陂头桂味荔枝,广东,江门,归口江门,44,4407,440799,陂 头桂味 荔枝,,陂头桂味荔枝
鸡爪芋苗,广东,江门,归口江门,44,4407,440799,鸡爪 芋苗,鸡爪,鸡爪芋苗
龙胜甜橘,广东,江门,归口江门,44,4407,440799,龙胜 甜橘,龙胜,龙胜甜橘
七仙老蜂酒,广东,江门,台山市,44,4407,440781,七仙 老蜂 酒,七仙,老蜂酒
下坪狗肉,广东,江门,台山市,44,4407,440781,下坪 狗肉,下坪,下坪狗肉
下川虾糕,广东,江门,台山市,44,4407,440781,下川 虾 糕,下川,下川虾糕
乌勤藤糍,广东,江门,台山市,44,4407,440781,乌勤 藤 糍,乌勤,乌勤藤糍
仑定荔枝,广东,江门,台山市,44,4407,440781,仑 定 荔枝,,仑定荔枝
北坑草席,广东,江门,台山市,44,4407,440781,北坑 草席,北坑,北坑草席
古兜山蜂蜜,广东,江门,台山市,44,4407,440781,古兜 山蜂蜜,古兜,山蜂蜜
台山乞丐鸡,广东,江门,台山市,44,4407,440781,台山 乞丐 鸡,台山,乞丐鸡
台山火龙果,广东,江门,台山市,44,4407,440781,台山 火龙果,台山,火龙果
台山白云茶,广东,江门,台山市,44,4407,440781,台山 白云 茶,台山,白云茶
台山神秘果,广东,江门,台山市,44,4407,440781,台山 神秘果,台山,神秘果
台山粽,广东,江门,台山市,44,4407,440781,台山 粽,,台山粽
台山紫菜,广东,江门,台山市,44,4407,440781,台山 紫菜,台山,台山紫菜
台山虾酱,广东,江门,台山市,44,4407,440781,台山 虾酱,台山,台山虾酱
台山蚝,广东,江门,台山市,44,4407,440781,台山 蚝,,台山蚝
台山西瓜,广东,江门,台山市,44,4407,440781,台山 西瓜,台山,台山西瓜
台山鲜蚝宴,广东,江门,台山市,44,4407,440781,台山 鲜 蚝 宴,台山,鲜蚝宴
台山黄鳝煲仔饭,广东,江门,台山市,44,4407,440781,台山 黄鳝 煲仔饭,台山,黄鳝煲仔饭
台山龙眼,广东,江门,台山市,44,4407,440781,台山 龙眼,台山,台山龙眼
四九乌豆,广东,江门,台山市,44,4407,440781,四九 乌豆,四九,四九乌豆
四九毛薯,广东,江门,台山市,44,4407,440781,四九 毛薯,四九,四九毛薯
四九牛骨汤,广东,江门,台山市,44,4407,440781,四九 牛骨 汤,四九,牛骨汤
四九西瓜,广东,江门,台山市,44,4407,440781,四九 西瓜,四九,四九西瓜
四脸豆,广东,江门,台山市,44,4407,440781,四脸 豆,,四脸豆
塔脚生菜,广东,江门,台山市,44,4407,440781,塔脚 生菜,塔脚,塔脚生菜
大花虾蒸杂鱼,广东,江门,台山市,44,4407,440781,大花 虾 蒸 杂鱼,大花,虾蒸杂鱼
客家咸菜,广东,江门,台山市,44,4407,440781,客家 咸菜,客家,客家咸菜
客家米橙,广东,江门,台山市,44,4407,440781,客家 米 橙,客家,客家米橙
山稔,广东,江门,台山市,44,4407,440781,山稔,,山稔
广海区边芥兰,广东,江门,台山市,44,4407,440781,广 海区 边 芥兰,,广海区边芥兰
广海咸鱼,广东,江门,台山市,44,4407,440781,广海 咸鱼,广海,广海咸鱼
斗洞慈姑,广东,江门,台山市,44,4407,440781,斗洞 慈姑,斗洞,斗洞慈姑
斗洞茨菰,广东,江门,台山市,44,4407,440781,斗洞 茨 菰,斗洞,斗洞茨菰
水步黄鳝饭,广东,江门,台山市,44,4407,440781,水步 黄鳝 饭,水步,黄鳝饭
江门花藤席,广东,江门,台山市,44,4407,440781,江门 花藤席,江门,花藤席
汶村五味鹅,广东,江门,台山市,44,4407,440781,汶村 五味 鹅,汶村,五味鹅
海宴富贵竹,广东,江门,台山市,44,4407,440781,海宴 富贵竹,海宴,富贵竹
海宴莲藕,广东,江门,台山市,44,4407,440781,海宴 莲藕,海宴,海宴莲藕
潮境萝卜,广东,江门,台山市,44,4407,440781,潮境 萝卜,潮境,潮境萝卜
炆狗肉,广东,江门,台山市,44,4407,440781,炆 狗肉,,炆狗肉
炒狗肉,广东,江门,台山市,44,4407,440781,炒 狗肉,,炒狗肉
炳记汤圆,广东,江门,台山市,44,4407,440781,炳记 汤圆,炳记,炳记汤圆
白玉蚝,广东,江门,台山市,44,4407,440781,白玉 蚝,,白玉蚝
石坂潭番薯,广东,江门,台山市,44,4407,440781,石坂潭 番薯,石坂潭,番薯
石鼓红茶,广东,江门,台山市,44,4407,440781,石鼓 红茶,石鼓,石鼓红茶
艾糍,广东,江门,台山市,44,4407,440781,艾 糍,,艾糍
虾糕焖猪脚,广东,江门,台山市,44,4407,440781,虾 糕 焖 猪脚,,虾糕焖猪脚
西栅西洋菜,广东,江门,台山市,44,4407,440781,西栅 西洋 菜,西栅,西洋菜
都斛椰菜花,广东,江门,台山市,44,4407,440781,都 斛 椰菜 花,,都斛椰菜花
都斛菜花,广东,江门,台山市,44,4407,440781,都 斛 菜花,,都斛菜花
铜鼓紫菜,广东,江门,台山市,44,4407,440781,铜鼓 紫菜,铜鼓,铜鼓紫菜
鸡爪芋,广东,江门,台山市,44,4407,440781,鸡爪 芋,,鸡爪芋
麦巷风鳝,广东,江门,台山市,44,4407,440781,麦巷 风鳝,麦巷,麦巷风鳝
东山蜂蜜,广东,江门,开平市,44,4407,440783,东 山蜂蜜,,东山蜂蜜
井仔园荔枝,广东,江门,开平市,44,4407,440783,井仔园 荔枝,井仔园,荔枝
嘉士利饼干,广东,江门,开平市,44,4407,440783,嘉士利 饼干,嘉士利,饼干
回味猪手,广东,江门,开平市,44,4407,440783,回味 猪手,回味,回味猪手
