product,area_label,prod_label,province,dili_sign
赣榆鲳鱼,赣榆,赣榆鲳鱼,32,1
镇江香醋,镇江,镇江香醋,32,1
丹阳黄酒,丹阳,丹阳黄酒,32,1
镇江江蟹,镇江,镇江江蟹,32,1
扬中刀鱼,扬中,扬中刀鱼,32,1
扬中江虾,扬中,扬中江虾,32,1
扬中江蟹,扬中,扬中江蟹,32,1
扬中秧草,扬中,扬中秧草,32,1
镇江陈醋,镇江,镇江陈醋,32,1
上饶蜂蜜,上饶,上饶蜂蜜,36,1
万年贡米,万年,万年贡米,36,1
上饶山茶油,上饶,山茶油,36,1
上饶白眉,上饶,上饶白眉,36,1
上饶青丝豆,上饶,青丝豆,36,1
余干辣椒,余干,余干辣椒,36,1
婺源荷包红鲤,婺源,荷包红鲤,36,1
广丰白耳黄鸡,广丰,白耳黄鸡,36,1
广丰马家柚,广丰,马家柚,36,1
弋阳多穗石栎,弋阳,多穗石栎,36,1
弋阳大禾谷,弋阳,大禾谷,36,1
弋阳年糕,弋阳,弋阳年糕,36,1
德兴红花茶油,德兴,红花茶油,36,1
德兴覆盆子,德兴,覆盆子,36,1
德兴铁皮石斛,德兴,铁皮石斛,36,1
横峰葛,,横峰葛,36,1
玉山黑猪,玉山,玉山黑猪,36,1
铅山河红茶,铅山,河红茶,36,1
铅山红芽芋,铅山,红芽芋,36,1
铅山连四纸,铅山,连四纸,36,1
修水宁红茶,修水,宁红茶,36,1
修水杭猪,修水,修水杭猪,36,1
修水青钱降糖神茶,修水,青钱降糖神茶,36,1
西港化红,西港,西港化红,36,1
庐山云雾茶,庐山,云雾茶,36,1
彭泽鲫,,彭泽鲫,36,1
瑞昌山药,瑞昌,瑞昌山药,36,1
安义瓦灰鸡,安义,瓦灰鸡,36,1
万安玻璃红鲤鱼,万安,玻璃红鲤鱼,36,1
井冈竹笋,井冈,井冈竹笋,36,1
井冈红米,井冈,井冈红米,36,1
吉安红毛鸭,吉安,红毛鸭,36,1
安福火腿,安福,安福火腿,36,1
永丰茶油,永丰,永丰茶油,36,1
泰和乌鸡,泰和,泰和乌鸡,36,1
泰和酱菜,泰和,泰和酱菜,36,1
遂川板鸭,遂川,遂川板鸭,36,1
遂川金桔,遂川,遂川金桔,36,1
宜丰蜂蜜,宜丰,宜丰蜂蜜,36,1
万载南酸枣糕,万载,南酸枣糕,36,1
万载百合,万载,万载百合,36,1
上高紫皮大蒜,上高,紫皮大蒜,36,1
上高蒙山猪,上高,蒙山猪,36,1
丰城富硒大米,丰城,富硒大米,36,1
丰城田螺辣酱,丰城,田螺辣酱,36,1
奉新大米,奉新,奉新大米,36,1
奉新猕猴桃,奉新,猕猴桃,36,1
宜丰竹笋,宜丰,宜丰竹笋,36,1
樟树吴茱萸,樟树,吴茱萸,36,1
樟树黄栀子,樟树,黄栀子,36,1
宜春苎麻,宜春,宜春苎麻,36,1
袁州茶油,袁州,袁州茶油,36,1
靖安白茶,靖安,靖安白茶,36,1
高安腐竹,高安,高安腐竹,36,1
东乡白花蛇舌草,东乡,白花蛇舌草,36,1
东乡绿壳蛋鸡,东乡,绿壳蛋鸡,36,1
临川虎奶菇,临川,虎奶菇,36,1
临川金银花,临川,金银花,36,1
抚州水蕹,抚州,抚州水蕹,36,1
抚州西瓜,抚州,抚州西瓜,36,1
乐安竹笋,乐安,乐安竹笋,36,1
乐安花猪,乐安,乐安花猪,36,1
南丰蜜桔,南丰,南丰蜜桔,36,1
南城淮山,南城,南城淮山,36,1
南城麻姑仙枣,南城,麻姑仙枣,36,1
崇仁麻鸡,崇仁,崇仁麻鸡,36,1
广昌泽泻,广昌,广昌泽泻,36,1
广昌白莲,广昌,广昌白莲,36,1
资溪白茶,资溪,资溪白茶,36,1
金溪蜜梨,金溪,金溪蜜梨,36,1
金溪黄栀子,金溪,黄栀子,36,1
黎川茶树菇,黎川,茶树菇,36,1
黎川香榧,黎川,黎川香榧,36,1
新余蜜桔,新余,新余蜜桔,36,1
乐平花猪,乐平,乐平花猪,36,1
浮梁茶,,浮梁茶,36,1
景德镇瓷器,景德镇,瓷器,36,1
上栗花炮,上栗,上栗花炮,36,1
萍乡红鲫,萍乡,萍乡红鲫,36,1
上犹绿茶,上犹,上犹绿茶,36,1
于都梾木油,于都,梾木油,36,1
会昌桔柚,会昌,会昌桔柚,36,1
会昌酱干,会昌,会昌酱干,36,1
江西会昌米粉,江西,会昌米粉,36,1
信丰红瓜子,信丰,红瓜子,36,1
信丰脐橙,信丰,信丰脐橙,36,1
信丰萝卜,信丰,信丰萝卜,36,1
赣南脐橙,赣南,赣南脐橙,36,1
全南椪柑,全南,全南椪柑,36,1
兴国倒蒸红薯干,兴国,倒蒸红薯干,36,1
兴国灰鹅,兴国,兴国灰鹅,36,1
兴国红鲤,兴国,兴国红鲤,36,1
南康甜柚,南康,南康甜柚,36,1
大余金边瑞香,大余,金边瑞香,36,1
宁都黄鸡,宁都,宁都黄鸡,36,1
寻乌蜜桔,寻乌,寻乌蜜桔,36,1
瑞金荸荠,瑞金,瑞金荸荠,36,1
石城白莲,石城,石城白莲,36,1
赣南茶油,赣南,赣南茶油,36,1
余江夏天无,余江,夏天无,36,1
唐县大枣,唐县,唐县大枣,13,1
定州鸭梨,定州,定州鸭梨,13,1
曲阳石雕,曲阳,曲阳石雕,13,1
望都辣椒,望都,望都辣椒,13,1
涞水麻核桃,涞水,麻核桃,13,1
涞源小米,涞源,涞源小米,13,1
清苑熏香,清苑,清苑熏香,13,1
满城草莓,满城,满城草莓,13,1
蠡县麻山药,蠡县,麻山药,13,1
阜平大枣,阜平,阜平大枣,13,1
顺平桃,,顺平桃,13,1
高碑店黄桃,高碑店,黄桃,13,1
丰南胭脂稻,丰南,胭脂稻,13,1
丰润生姜,丰润,丰润生姜,13,1
乐亭甜瓜,乐亭,乐亭甜瓜,13,1
曹妃甸大米,曹妃甸,大米,13,1
曹妃甸胭脂稻,曹妃甸,胭脂稻,13,1
滦县花生,滦县,滦县花生,13,1
玉田包尖白菜,玉田,包尖白菜,13,1
玉田白菜,玉田,玉田白菜,13,1
唐山骨质瓷,唐山,骨质瓷,13,1
迁安桑皮纸,迁安,桑皮纸,13,1
迁西京东板栗,迁西,京东板栗,13,1
迁西栗蘑,迁西,迁西栗蘑,13,1
遵化香菇,遵化,遵化香菇,13,1
大厂肥牛,大厂,大厂肥牛,13,1
大城金丝小枣,大城,金丝小枣,13,1
安次甜瓜,安次,安次甜瓜,13,1
宣化牛奶葡萄,宣化,牛奶葡萄,13,1
崇礼蚕豆,崇礼,崇礼蚕豆,13,1
蔚州杏扁,蔚州,蔚州杏扁,13,1
蔚州贡米,蔚州,蔚州贡米,13,1
兴隆山楂,兴隆,兴隆山楂,13,1
兴隆板栗,兴隆,兴隆板栗,13,1
围场胡萝卜,围场,胡萝卜,13,1
围场马铃薯,围场,马铃薯,13,1
宽城板栗,宽城,宽城板栗,13,1
平泉滑子菇,平泉,滑子菇,13,1
平泉香菇,平泉,平泉香菇,13,1
承德国光苹果,承德,国光苹果,13,1
隆化大米,隆化,隆化大米,13,1
沧县金丝小枣,沧县,金丝小枣,13,1
泊头鸭梨,泊头,泊头鸭梨,13,1
献王酒,,献王酒,13,1
肃宁裘皮,肃宁,肃宁裘皮,13,1
沧州金丝小枣,沧州,金丝小枣,13,1
青县羊角脆,青县,羊角脆,13,1
黄骅冬枣,黄骅,黄骅冬枣,13,1
黄骅梭子蟹,黄骅,梭子蟹,13,1
平山绵核桃,平山,绵核桃,13,1
新乐西瓜,新乐,新乐西瓜,13,1
晋州鸭梨,晋州,晋州鸭梨,13,1
灵寿金针菇,灵寿,金针菇,13,1
藁城宫面,藁城,藁城宫面,13,1
行唐大枣,行唐,行唐大枣,13,1
赞皇金丝大枣,赞皇,金丝大枣,13,1
赵县雪花梨,赵县,雪花梨,13,1
鹿泉香椿,鹿泉,鹿泉香椿,13,1
卢龙粉丝,卢龙,卢龙粉丝,13,1
昌黎葡萄酒,昌黎,葡萄酒,13,1
冀州天鹰椒,冀州,天鹰椒,13,1
深州蜜桃,深州,深州蜜桃,13,1
饶阳甜瓜,饶阳,饶阳甜瓜,13,1
饶阳葡萄,饶阳,饶阳葡萄,13,1
临城薄皮核桃,临城,薄皮核桃,13,1
任县高脚白大葱,任县,高脚白大葱,13,1
南和金米,南和,南和金米,13,1
南宫大枣,南宫,南宫大枣,13,1
威县三白西瓜,威县,三白西瓜,13,1
