product,shangbiao_sign,nongchanpin_sign,baohu_sign,dili_sign,first_addr,second_addr,third_addr,first_areaid,second_areaid,third_areaid,len,area_label,prod_label,,,,
水桃酥,0,0,0,0,上海,市辖区,静安区,31,3101,310106,3,静安,水桃酥,2,3,3,
静安红烧油面筋,0,0,0,0,上海,市辖区,静安区,31,3101,310106,7,静安,红烧油面筋,2,5,7,1
荠菜肉馄饨,0,0,0,0,上海,市辖区,静安区,31,3101,310106,5,荠菜,肉馄饨,2,3,5,
艾德莱丝绸,0,0,0,0,新疆,和田,洛浦县,65,6532,653224,5,艾德莱,丝绸,3,2,5,
蟹黄灌汤包,0,0,0,0,上海,市辖区,静安区,31,3101,310106,5,静安,蟹黄灌汤包,2,5,5,
上海春卷,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,4,上海,春卷,2,2,4,
丰裕生煎,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,4,丰裕,生煎,2,2,4,
八宝辣酱,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,4,八宝,辣酱,2,2,4,
八宝鸭,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,3,黄浦,八宝鸭,2,3,3,
开洋葱油拌面,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,6,,开洋葱油拌面,0,6,6,
扣三丝,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,3,黄浦,扣三丝,2,3,3,
条头糕,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,3,黄浦,条头糕,2,3,3,
桂花甜酒酿,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,5,桂花,甜酒酿,2,3,5,
水晶河虾仁,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,5,水晶,河虾仁,2,3,5,
油墩子,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,3,黄浦,油墩子,2,3,3,
炸臭豆腐干,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,5,,炸臭豆腐干,0,5,5,
烧白桃,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,3,黄浦,烧白桃,2,3,3,
猪肉烧卖,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,4,猪肉,烧卖,2,2,4,
生煎馒头,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,4,黄浦,生煎馒头,2,4,4,
素菜包子,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,4,,素菜包子,0,4,4,
黄浦红烧烧麸,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,6,黄浦,红烧烧麸,2,4,6,1
茅台鸡,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,3,黄浦,茅台鸡,2,3,3,
茶叶蛋,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,3,黄浦,茶叶蛋,2,3,3,
艾德莱丝绸,0,0,0,0,新疆,喀什,喀什市,65,6531,653101,5,艾德莱,丝绸,3,2,5,
锦江烤鸭,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,4,锦江,烤鸭,2,2,4,
青鱼秃肺,0,0,0,0,上海,市辖区,黄浦区,31,3101,310101,4,青鱼,秃肺,2,2,4,
临沧长毛山羊,0,0,0,0,云南,临沧,归口临沧,53,5309,530999,6,临沧,长毛山羊,2,4,6,
傣味牛撒撇,0,0,0,0,云南,临沧,归口临沧,53,5309,530999,5,傣味,牛撒撇,2,3,5,
凤庆腊肉,0,0,0,0,云南,临沧,归口临沧,53,5309,530999,4,凤庆,腊肉,2,2,4,
凤庆饵丝,0,0,0,0,云南,临沧,归口临沧,53,5309,530999,4,凤庆,饵丝,2,2,4,
凤庆鸡枞,0,0,0,0,云南,临沧,归口临沧,53,5309,530999,4,凤庆,鸡枞,2,2,4,
豌豆油粉,0,0,0,0,云南,临沧,归口临沧,53,5309,530999,4,豌豆,油粉,2,2,4,
临翔核桃,0,0,0,0,云南,临沧,临翔区,53,5309,530902,4,临翔,核桃,2,2,4,
临翔澳洲坚果,0,0,0,0,云南,临沧,临翔区,53,5309,530902,6,临翔,澳洲坚果,2,4,6,
临翔相思子,0,0,0,0,云南,临沧,临翔区,53,5309,530902,5,临翔,相思子,2,3,5,
临翔茶叶,0,0,0,0,云南,临沧,临翔区,53,5309,530902,4,临翔,茶叶,2,2,4,
凉米线,0,0,0,0,云南,临沧,临翔区,53,5309,530902,3,临翔,凉米线,2,3,3,
布朗族包烧鲜鱼,0,0,0,0,云南,临沧,临翔区,53,5309,530902,7,布朗族,包烧鲜鱼,3,4,7,
布朗族卵石鲜鱼汤,0,0,0,0,云南,临沧,临翔区,53,5309,530902,8,布朗族,卵石鲜鱼汤,3,5,8,
平谷河菜,0,0,0,0,北京,市辖区,平谷区,11,1101,110117,4,平谷,河菜,2,2,4,
鸡枞菌,0,0,0,0,云南,临沧,临翔区,53,5309,530902,3,临翔,鸡枞菌,2,3,3,
云县树头菜,0,0,0,0,云南,临沧,云县,53,5309,530922,5,云县,树头菜,2,3,5,
云县糯食,0,0,0,0,云南,临沧,云县,53,5309,530922,4,云县,糯食,2,2,4,
云县蕨菜,0,0,0,0,云南,临沧,云县,53,5309,530922,4,云县,蕨菜,2,2,4,
云县香菜,0,0,0,0,云南,临沧,云县,53,5309,530922,4,云县,香菜,2,2,4,
云县鸡松,0,0,0,0,云南,临沧,云县,53,5309,530922,4,云县,鸡松,2,2,4,
大觐枣,0,0,0,0,陕西,咸阳,彬县,61,6104,610427,3,彬县,大觐枣,2,3,3,
土鸡米线,0,0,0,0,云南,临沧,云县,53,5309,530922,4,土鸡,米线,2,2,4,
布朗族瓦房帽,0,0,0,0,云南,临沧,云县,53,5309,530922,6,布朗族,瓦房帽,3,3,6,
旺子米线,0,0,0,0,云南,临沧,云县,53,5309,530922,4,旺子,米线,2,2,4,
涌宝冬萝卜,0,0,0,0,云南,临沧,云县,53,5309,530922,5,涌宝,冬萝卜,2,3,5,
火腿木瓜鸡,0,0,0,0,云南,临沧,云县,53,5309,530922,5,火腿,木瓜鸡,2,3,5,
白花木瓜,0,0,0,0,云南,临沧,云县,53,5309,530922,4,云县,白花木瓜,2,4,4,
白莺山茶,0,0,0,0,云南,临沧,云县,53,5309,530922,4,白莺,山茶,2,2,4,
老棚香蕉,0,0,0,0,云南,临沧,云县,53,5309,530922,4,老棚,香蕉,2,2,4,
彬县梨,0,0,0,0,陕西,咸阳,彬县,61,6104,610427,3,彬县,彬县梨,2,3,3,
茂兰油鸡枞,0,0,0,0,云南,临沧,云县,53,5309,530922,5,茂兰,油鸡枞,2,3,5,
黄果软饼,0,0,0,0,云南,临沧,云县,53,5309,530922,4,黄果,软饼,2,2,4,
临沧泡核桃,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,5,临沧,泡核桃,2,3,5,
凤庆山胡椒酱,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,6,凤庆,山胡椒酱,2,4,6,
凤庆核桃,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,4,凤庆,核桃,2,2,4,
凤庆红花油茶,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,6,凤庆,红花油茶,2,4,6,
凤庆茶叶,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,4,凤庆,茶叶,2,2,4,
石景山漆雕,0,0,0,0,北京,市辖区,石景山区,11,1101,110107,5,石景山,漆雕,3,2,5,
无角黑山羊,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,5,无角,黑山羊,2,3,5,
树头菜,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,3,凤庆,树头菜,2,3,3,
毛豆腐,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,3,凤庆,毛豆腐,2,3,3,
猪血肠,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,3,凤庆,猪血肠,2,3,3,
白花煮豆米,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,5,白花,煮豆米,2,3,5,
粑粑卷,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,3,凤庆,粑粑卷,2,3,3,
粑粑和粑粑锤,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,6,粑粑,和粑粑锤,2,4,6,
茶树花凉拌,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,5,茶树,花凉拌,2,3,5,
石景山绢人,0,0,0,0,北京,市辖区,石景山区,11,1101,110107,5,石景山,绢人,3,2,5,
酱豆腐,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,3,凤庆,酱豆腐,2,3,3,
鹌鹑肉汤,0,0,0,0,云南,临沧,凤庆县,53,5309,530921,4,鹌鹑,肉汤,2,2,4,
临沧傣族牛撒撇,0,0,0,0,云南,临沧,双江县,53,5309,530925,7,临沧,傣族牛撒撇,2,5,7,
五香茶叶蛋,0,0,0,0,云南,临沧,双江县,53,5309,530925,5,双江,五香茶叶蛋,2,5,5,
傣族烤崩,0,0,0,0,云南,临沧,双江县,53,5309,530925,4,傣族,烤崩,2,2,4,
傣族竹筒茶,0,0,0,0,云南,临沧,双江县,53,5309,530925,5,傣族,竹筒茶,2,3,5,
勐库大叶种茶,0,0,0,0,云南,临沧,双江县,53,5309,530925,6,双江,勐库大叶种茶,2,6,6,
勐库普洱茶,0,0,0,0,云南,临沧,双江县,53,5309,530925,5,勐库,普洱茶,2,3,5,
双江冰岛茶,0,0,0,0,云南,临沧,双江县,53,5309,530925,5,双江,冰岛茶,2,3,5,
石景山雕漆,0,0,0,0,北京,市辖区,石景山区,11,1101,110107,5,石景山,雕漆,3,2,5,
牛肚被,0,0,0,0,云南,临沧,双江县,53,5309,530925,3,双江,牛肚被,2,3,3,
顺义糖瓜,0,0,0,0,北京,市辖区,顺义区,11,1101,110113,4,顺义,糖瓜,2,2,4,
茶叶香糯鸡,0,0,0,0,云南,临沧,双江县,53,5309,530925,5,茶叶,香糯鸡,2,3,5,
顺义茶汤,0,0,0,0,北京,市辖区,顺义区,11,1101,110113,4,顺义,茶汤,2,2,4,
乌木龙葫芦梨,0,0,0,0,云南,临沧,永德县,53,5309,530923,6,乌木龙,葫芦梨,3,3,6,
俐侎人竹筒雷响茶,0,0,0,0,云南,临沧,永德县,53,5309,530923,8,,俐侎人竹筒雷响茶,0,8,8,
永德核桃,0,0,0,0,云南,临沧,永德县,53,5309,530923,4,永德,核桃,2,2,4,
永德茶叶,0,0,0,0,云南,临沧,永德县,53,5309,530923,4,永德,茶叶,2,2,4,
永德荔枝,0,0,0,0,云南,临沧,永德县,53,5309,530923,4,永德,荔枝,2,2,4,
永德诃子,0,0,0,0,云南,临沧,永德县,53,5309,530923,4,永德,诃子,2,2,4,
永德豌豆凉粉,0,0,0,0,云南,临沧,永德县,53,5309,530923,6,永德,豌豆凉粉,2,4,6,
骂榴拌豆芽,0,0,0,0,云南,临沧,永德县,53,5309,530923,5,骂榴拌,豆芽,3,2,5,
骂萿果,0,0,0,0,云南,临沧,永德县,53,5309,530923,3,永德,骂萿果,2,3,3,
佤族水酒,0,0,0,0,云南,临沧,沧源县,53,5309,530927,4,佤族,水酒,2,2,4,
佤族烟锅,0,0,0,0,云南,临沧,沧源县,53,5309,530927,4,佤族,烟锅,2,2,4,
佤族酸肉,0,0,0,0,云南,临沧,沧源县,53,5309,530927,4,佤族,酸肉,2,2,4,
沧源核桃,0,0,0,0,云南,临沧,沧源县,53,5309,530927,4,沧源,核桃,2,2,4,
清炖牛肉,0,0,0,0,云南,临沧,沧源县,53,5309,530927,4,清炖,牛肉,2,2,4,
滇红老茶汤,0,0,0,0,云南,临沧,沧源县,53,5309,530927,5,滇红,老茶汤,2,3,5,
石板荞粑粑,0,0,0,0,云南,临沧,沧源县,53,5309,530927,5,石板,荞粑粑,2,3,5,
稀豆粉米线,0,0,0,0,云南,临沧,沧源县,53,5309,530927,5,,稀豆粉米线,0,5,5,
顺义蜂糕,0,0,0,0,北京,市辖区,顺义区,11,1101,110113,4,顺义,蜂糕,2,2,4,
红老茶汤,0,0,0,0,云南,临沧,沧源县,53,5309,530927,4,红老,茶汤,2,2,4,
红茶块肉,0,0,0,0,云南,临沧,沧源县,53,5309,530927,4,红茶,块肉,2,2,4,
红茶烧肉,0,0,0,0,云南,临沧,沧源县,53,5309,530927,4,红茶,烧肉,2,2,4,
观音菜,0,0,0,0,云南,临沧,沧源县,53,5309,530927,3,沧源,观音菜,2,3,3,
三南名茶,0,0,0,0,云南,临沧,耿马县,53,5309,530926,4,三南,名茶,2,2,4,
佤族鸡肉烂饭,0,0,0,0,云南,临沧,耿马县,53,5309,530926,6,佤族,鸡肉烂饭,2,4,6,
勐永土锅,0,0,0,0,云南,临沧,耿马县,53,5309,530926,4,勐永,土锅,2,2,4,
竹荪汤爆肚,0,0,0,0,云南,临沧,耿马县,53,5309,530926,5,竹荪,汤爆肚,2,3,5,
耿马红烧鸡枞,0,0,0,0,云南,临沧,耿马县,53,5309,530926,6,耿马,红烧鸡枞,2,4,6,1
耿马傣味,0,0,0,0,云南,临沧,耿马县,53,5309,530926,4,耿马,傣味,2,2,4,
耿马橡胶,0,0,0,0,云南,临沧,耿马县,53,5309,530926,4,耿马,橡胶,2,2,4,
耿马毫崩,0,0,0,0,云南,临沧,耿马县,53,5309,530926,4,耿马,毫崩,2,2,4,
耿马蒸酶茶,0,0,0,0,云南,临沧,耿马县,53,5309,530926,5,耿马,蒸酶茶,2,3,5,
耿马蔗糖,0,0,0,0,云南,临沧,耿马县,53,5309,530926,4,耿马,蔗糖,2,2,4,
耿马香蕉,0,0,0,0,云南,临沧,耿马县,53,5309,530926,4,耿马,香蕉,2,2,4,
骂肥果,0,0,0,0,云南,临沧,耿马县,53,5309,530926,3,耿马,骂肥果,2,3,3,
亚热带的党参,0,0,0,0,云南,临沧,镇康县,53,5309,530924,6,亚热带,的党参,3,3,6,
傣族牛撒撇,0,0,0,0,云南,临沧,镇康县,53,5309,530924,5,傣族,牛撒撇,2,3,5,
小黄糯玉米砂,0,0,0,0,云南,临沧,镇康县,53,5309,530924,6,小黄,糯玉米砂,2,4,6,
德昂族筒裙,0,0,0,0,云南,临沧,镇康县,53,5309,530924,5,德昂族,筒裙,3,2,5,
德昂族腰箍,0,0,0,0,云南,临沧,镇康县,53,5309,530924,5,德昂族,腰箍,3,2,5,
竹宴席,0,0,0,0,云南,临沧,镇康县,53,5309,530924,3,镇康,竹宴席,2,3,3,
酸扒菜,0,0,0,0,云南,临沧,镇康县,53,5309,530924,3,镇康,酸扒菜,2,3,3,
镇康咖啡,0,0,0,0,云南,临沧,镇康县,53,5309,530924,4,镇康,咖啡,2,2,4,
镇康核桃,0,0,0,0,云南,临沧,镇康县,53,5309,530924,4,镇康,核桃,2,2,4,
镇康澳洲坚果,0,0,0,0,云南,临沧,镇康县,53,5309,530924,6,镇康,澳洲坚果,2,4,6,
高峰黄牛,0,0,0,0,云南,临沧,镇康县,53,5309,530924,4,镇康,高峰黄牛,2,4,4,
鸡肉烂饭,0,0,0,0,云南,临沧,镇康县,53,5309,530924,4,鸡肉,烂饭,2,2,4,
东巴纺织,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,4,东巴,纺织,2,2,4,
丽江冬虫夏草,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,6,丽江,冬虫夏草,2,4,6,
丽江天麻,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,4,丽江,天麻,2,2,4,
丽江豆焖饭,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,5,丽江,豆焖饭,2,3,5,
丽江铜器,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,4,丽江,铜器,2,2,4,
丽江雪茶,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,4,丽江,雪茶,2,2,4,
乌木春绿茶,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,5,乌木,春绿茶,2,3,5,
云南野生菌,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,5,云南,野生菌,2,3,5,
西城旋粉,0,0,0,0,北京,市辖区,西城区,11,1101,110102,4,西城,旋粉,2,2,4,
云木香,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,3,丽江,云木香,2,3,3,
华坪核桃,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,4,华坪,核桃,2,2,4,
坨坨肉,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,3,丽江,坨坨肉,2,3,3,
西城玉器,0,0,0,0,北京,市辖区,西城区,11,1101,110102,4,西城,玉器,2,2,4,
新丽江马,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,4,,新丽江马,0,4,4,
木鱼铃,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,3,丽江,木鱼铃,2,3,3,
永胜沙金,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,4,永胜,沙金,2,2,4,
丽江海棠果,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,5,丽江,海棠果,2,3,5,
照水梅,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,3,丽江,照水梅,2,3,3,
猪膘肉,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,3,丽江,猪膘肉,2,3,3,
玉龙雪山山珍雪茶,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,8,玉龙雪山,山珍雪茶,4,4,8,
白芸豆,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,3,丽江,白芸豆,2,3,3,
延庆煳肘,0,0,0,0,北京,市辖区,延庆区,11,1101,110119,4,延庆,煳肘,2,2,4,
米灌肠,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,3,丽江,米灌肠,2,3,3,
纳西族的七星披肩,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,8,纳西族,的七星披肩,3,5,8,
纳西火锅,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,4,纳西,火锅,2,2,4,
腊渣酒,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,3,丽江,腊渣酒,2,3,3,
腌酸鱼,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,3,丽江,腌酸鱼,2,3,3,
芒香源芒果,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,5,芒香源,芒果,3,2,5,
金沙红陶,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,4,金沙,红陶,2,2,4,
青刺果油,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,4,,青刺果油,0,4,4,
滨海新榜书,0,0,0,0,天津,市辖区,滨海新区,12,1201,120116,5,滨海新,榜书,3,2,5,
鸡豆凉粉,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,4,鸡豆,凉粉,2,2,4,
黄豆面,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,3,丽江,黄豆面,2,3,3,
黑山羊火锅,0,0,0,0,云南,丽江,归口丽江,53,5307,530799,5,黑山羊,火锅,3,2,5,
东巴挂毯,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,东巴,挂毯,2,2,4,
东巴木雕,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,东巴,木雕,2,2,4,
东巴艺术品,0,0,0,0,云南,丽江,古城区,53,5307,530702,5,东巴,艺术品,2,3,5,
东巴蜡染,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,东巴,蜡染,2,2,4,
丽江三文鱼,0,0,0,0,云南,丽江,古城区,53,5307,530702,5,丽江,三文鱼,2,3,5,
丽江人参,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,丽江,人参,2,2,4,
丽江凉粉,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,丽江,凉粉,2,2,4,
丽江木制工艺品,0,0,0,0,云南,丽江,古城区,53,5307,530702,7,丽江,木制工艺品,2,5,7,
爱民笨鸡,0,0,0,0,黑龙江,牡丹江,爱民区,23,2310,231004,4,爱民,笨鸡,2,2,4,
丽江海棠,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,丽江,海棠,2,2,4,
丽江窨酒,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,丽江,窨酒,2,2,4,
丽江粑粑,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,丽江,粑粑,2,2,4,
丽江糍粑,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,丽江,糍粑,2,2,4,
丽江红豆,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,丽江,红豆,2,2,4,
丽江蜜饯,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,丽江,蜜饯,2,2,4,
丽江铜锁,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,丽江,铜锁,2,2,4,
阿克苏沙棘,0,0,0,0,新疆,阿克苏,归口阿克苏,65,6529,652999,5,阿克苏,沙棘,3,2,5,
冰粉凉宵,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,冰粉,凉宵,2,2,4,
土豆粑粑,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,土豆,粑粑,2,2,4,
大杂锅,0,0,0,0,云南,丽江,古城区,53,5307,530702,3,古城,大杂锅,2,3,3,
大肉包,0,0,0,0,云南,丽江,古城区,53,5307,530702,3,古城,大肉包,2,3,3,
岩巴玖,0,0,0,0,云南,丽江,古城区,53,5307,530702,3,古城,岩巴玖,2,3,3,
手工编织披肩,0,0,0,0,云南,丽江,古城区,53,5307,530702,6,手工编织,披肩,4,2,6,
水蜻蜓,0,0,0,0,云南,丽江,古城区,53,5307,530702,3,古城,水蜻蜓,2,3,3,
炸蜻蜓,0,0,0,0,云南,丽江,古城区,53,5307,530702,3,古城,炸蜻蜓,2,3,3,
白米糕,0,0,0,0,云南,丽江,古城区,53,5307,530702,3,古城,白米糕,2,3,3,
红皮小西瓜籽,0,0,0,0,云南,丽江,古城区,53,5307,530702,6,红皮,小西瓜籽,2,4,6,
纳西族丽江粑粑,0,0,0,0,云南,丽江,古城区,53,5307,530702,7,纳西族,丽江粑粑,3,4,7,
纳西烤鱼,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,纳西,烤鱼,2,2,4,
腊排骨,0,0,0,0,云南,丽江,古城区,53,5307,530702,3,古城,腊排骨,2,3,3,
腊排骨火锅,0,0,0,0,云南,丽江,古城区,53,5307,530702,5,腊排骨,火锅,3,2,5,
茨满梨,0,0,0,0,云南,丽江,古城区,53,5307,530702,3,古城,茨满梨,2,3,3,
菜米灌肠,0,0,0,0,云南,丽江,古城区,53,5307,530702,4,菜米,灌肠,2,2,4,
虫草汽锅鸡,0,0,0,0,云南,丽江,古城区,53,5307,530702,5,虫草,汽锅鸡,2,3,5,
青蛙饼,0,0,0,0,云南,丽江,古城区,53,5307,530702,3,古城,青蛙饼,2,3,3,
宁蒗彝族砣砣肉,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,7,宁蒗,彝族砣砣肉,2,5,7,
宁蒗黑绵羊,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,5,宁蒗,黑绵羊,2,3,5,
小凉山苹果,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,5,小凉山,苹果,3,2,5,
山嵛菜,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,3,宁蒗,山嵛菜,2,3,3,
拉市海鲫鱼,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,5,拉市海,鲫鱼,3,2,5,
摩梭红米,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,4,摩梭,红米,2,2,4,
杜鹃花炒蛋,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,5,杜鹃花,炒蛋,3,2,5,
泸沽湖清酒,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,5,泸沽湖,清酒,3,2,5,
东丽甘栗,0,0,0,0,天津,市辖区,东丽区,12,1201,120110,4,东丽,甘栗,2,2,4,
烧玉米,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,3,宁蒗,烧玉米,2,3,3,
紫杉醇,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,3,宁蒗,紫杉醇,2,3,3,
纳西米灌肠,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,5,纳西,米灌肠,2,3,5,
花纹米粑,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,4,花纹,米粑,2,2,4,
苗家百褶裙,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,5,苗家,百褶裙,2,3,5,
苦荞粑粑,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,4,苦荞,粑粑,2,2,4,
金边白瓜子,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,5,宁蒗,金边白瓜子,2,5,5,
青蛙皮,0,0,0,0,云南,丽江,宁蒗县,53,5307,530724,3,宁蒗,青蛙皮,2,3,3,
三川火腿,0,0,0,0,云南,丽江,永胜县,53,5307,530722,4,永胜,三川火腿,2,4,4,
三文鱼,0,0,0,0,云南,丽江,永胜县,53,5307,530722,3,永胜,三文鱼,2,3,3,
多利几补,0,0,0,0,云南,丽江,永胜县,53,5307,530722,4,多利,几补,2,2,4,
彝族腌菜,0,0,0,0,云南,丽江,永胜县,53,5307,530722,4,彝族,腌菜,2,2,4,
彝族转转酒,0,0,0,0,云南,丽江,永胜县,53,5307,530722,5,彝族,转转酒,2,3,5,
彭氏长生汤锅鸡,0,0,0,0,云南,丽江,永胜县,53,5307,530722,7,彭氏,长生汤锅鸡,2,5,7,
摩梭人的猪膘肉,0,0,0,0,云南,丽江,永胜县,53,5307,530722,7,摩梭人,的猪膘肉,3,4,7,
永胜油茶,0,0,0,0,云南,丽江,永胜县,53,5307,530722,4,永胜,油茶,2,2,4,
永胜瓷器,0,0,0,0,云南,丽江,永胜县,53,5307,530722,4,永胜,瓷器,2,2,4,
永胜硬蜜,0,0,0,0,云南,丽江,永胜县,53,5307,530722,4,永胜,硬蜜,2,2,4,
永胜陶瓷,0,0,0,0,云南,丽江,永胜县,53,5307,530722,4,永胜,陶瓷,2,2,4,
河口三可口,0,0,0,0,云南,丽江,永胜县,53,5307,530722,5,河口,三可口,2,3,5,
牦牛肉火锅,0,0,0,0,云南,丽江,永胜县,53,5307,530722,5,牦牛肉,火锅,3,2,5,
程海湖螺旋藻,0,0,0,0,云南,丽江,永胜县,53,5307,530722,6,程海,湖螺旋藻,2,4,6,
程海银鱼,0,0,0,0,云南,丽江,永胜县,53,5307,530722,4,程海,银鱼,2,2,4,
程海鱼,0,0,0,0,云南,丽江,永胜县,53,5307,530722,3,永胜,程海鱼,2,3,3,
糯米血肠,0,0,0,0,云南,丽江,永胜县,53,5307,530722,4,糯米,血肠,2,2,4,
苏理玛酒,0,0,0,0,云南,丽江,永胜县,53,5307,530722,4,永胜,苏理玛酒,2,4,4,
酥理玛,0,0,0,0,云南,丽江,永胜县,53,5307,530722,3,永胜,酥理玛,2,3,3,
七星背包,0,0,0,0,云南,丽江,玉龙县,53,5307,530721,4,七星,背包,2,2,4,
东巴文书法作品,0,0,0,0,云南,丽江,玉龙县,53,5307,530721,7,东巴文,书法作品,3,4,7,
丽江汽锅鸡,0,0,0,0,云南,丽江,玉龙县,53,5307,530721,5,丽江,汽锅鸡,2,3,5,
丽江酥油茶,0,0,0,0,云南,丽江,玉龙县,53,5307,530721,5,丽江,酥油茶,2,3,5,
贺兰烩小吃,0,0,0,0,宁夏,银川,贺兰县,64,6401,640122,5,贺兰,烩小吃,2,3,5,
多利九补,0,0,0,0,云南,丽江,玉龙县,53,5307,530721,4,多利,九补,2,2,4,
玉龙雪山雪茶,0,0,0,0,云南,丽江,玉龙县,53,5307,530721,6,玉龙雪山,雪茶,4,2,6,
玉龙雪山虫草,0,0,0,0,云南,丽江,玉龙县,53,5307,530721,6,玉龙雪山,虫草,4,2,6,
玉龙雪山野生天麻,0,0,0,0,云南,丽江,玉龙县,53,5307,530721,8,玉龙雪山,野生天麻,4,4,8,
和平孩梨,0,0,0,0,天津,市辖区,和平区,12,1201,120101,4,和平,孩梨,2,2,4,
珠子参,0,0,0,0,云南,丽江,玉龙县,53,5307,530721,3,玉龙,珠子参,2,3,3,
